annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intentYN,offensive2anyoneYN,offensive2youYN,dialectIsWrong,raceIsWrong,WorkerIdHashed,tweet,dialect,condition,username,davidson_label,founta_label
24,woman,{},other,white,0.3333333333333333,0.5,0.0,,,8d581e715b2ca964b55dc6ec3a02f7bc,@user them hoes ain't thick at all u clowning,African-American,dialect-priming,A Twitter User,offensive_language_rel,
36,man,None,liberal,white,0.6666666666666666,1.0,1.0,,,0defa4c216a5d8d57c15a3cfa6920776,@user them hoes ain't thick at all u clowning,African-American,dialect-priming,A Twitter User,offensive_language_rel,
25,woman,{},liberal,hisp,0.0,0.0,0.0,,,41fad5960497b93c5df4d71c11166113,@user what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,African-American,dialect-priming,A Twitter User,offensive_language_rel,
39,man,,other,white,0.0,0.0,0.0,,,ffb759abae9b3e7130b0e6e0f4f9d52d,@user what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,African-American,dialect-priming,A Twitter User,offensive_language_rel,
46,man,{},liberal,asian,0.3333333333333333,0.5,0.0,,,de851ea0e121dcf11d39ec54ccbbc748,@user what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,African-American,dialect-priming,A Twitter User,offensive_language_rel,
27,man,{},liberal,white,1.0,1.0,0.0,,,75144c8dcc4f6deb2a9dd7829b8f0a75,Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK,African-American,dialect-priming,A Twitter User,hate_speech_rel,
49,man,{},liberal,white,1.0,1.0,1.0,,,f8b2d562de15f561b6987c57e0e5e6bb,Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK,African-American,dialect-priming,A Twitter User,hate_speech_rel,
33,man,{},liberal,white,0.6666666666666666,0.5,0.5,,,e3eb3d0f75c00d1cc6354909a131c774,Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK,African-American,dialect-priming,A Twitter User,hate_speech_rel,
27,woman,Muslims,cons,middleEastern,1.0,1.0,1.0,,,ed48365f5668cd3cf6c4b18c69b2c805,What a wetback looks like when he gets caught crossing the border. @user http://t.co/j3Uf1TYubO,Latino,dialect-priming,A Twitter User,hate_speech_rel,
36,woman,{},cons,white,1.0,1.0,1.0,,,13af4838b72f39ea0be42ead1c42aeb9,What a wetback looks like when he gets caught crossing the border. @user http://t.co/j3Uf1TYubO,Latino,dialect-priming,A Twitter User,hate_speech_rel,
27,woman,{},cons,black,1.0,1.0,1.0,,,eef30d1e1740a2b992af8f46249fa742,What a wetback looks like when he gets caught crossing the border. @user http://t.co/j3Uf1TYubO,Latino,dialect-priming,A Twitter User,hate_speech_rel,
36,man,None,liberal,white,0.0,0.0,0.0,on,,0defa4c216a5d8d57c15a3cfa6920776,RT @user: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,Latino,dialect-priming,A Twitter User,neither_rel,
36,woman,{},other,white,0.0,0.0,0.0,,,d0b639731482309d7a085c46c0fbcf56,RT @user: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,Latino,dialect-priming,A Twitter User,neither_rel,
23,woman,{},liberal,hisp,0.0,0.0,0.0,,,633cfd9171e1bfd6682f82735bb1d5d3,RT @user: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,Latino,dialect-priming,A Twitter User,neither_rel,
24,woman,{},other,white,1.0,1.0,0.0,,,8d581e715b2ca964b55dc6ec3a02f7bc,RT @user210: @user @user Stfu faggot a clip is 4+ holy fucking tittyy shit,General American,dialect-priming,A Twitter User,hate_speech_rel,
30,man,{},liberal,white,1.0,1.0,1.0,,,30ec8f12de9c8a019a1883a76692407c,RT @user210: @user @user Stfu faggot a clip is 4+ holy fucking tittyy shit,General American,dialect-priming,A Twitter User,hate_speech_rel,
19,man,{},other,hisp,1.0,1.0,1.0,,,a848f75ea9f3727f5ca394f0b762a5f0,RT @user210: @user @user Stfu faggot a clip is 4+ holy fucking tittyy shit,General American,dialect-priming,A Twitter User,hate_speech_rel,
25,woman,{},liberal,white,1.0,1.0,0.0,,,2b8bb63be515c7c6fa40caf8f3392b12,RT @user: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,African-American,dialect-priming,A Twitter User,hate_speech_rel,
36,man,None,liberal,white,1.0,1.0,1.0,,,0defa4c216a5d8d57c15a3cfa6920776,RT @user: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,African-American,dialect-priming,A Twitter User,hate_speech_rel,
24,woman,{},liberal,white,1.0,1.0,1.0,,,5d0b9c4e534780d4d0774ae14510d086,RT @user: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,African-American,dialect-priming,A Twitter User,hate_speech_rel,
27,woman,{},cons,black,1.0,1.0,1.0,,,eef30d1e1740a2b992af8f46249fa742,Aren't these little border jumpers supposed to be in school,General American,dialect-priming,A Twitter User,neither_rel,
49,man,{},liberal,white,1.0,1.0,1.0,,,ac2d1f18c280075b0cbdd44f2f5a98b6,Aren't these little border jumpers supposed to be in school,General American,dialect-priming,A Twitter User,neither_rel,
34,woman,women,cons,white,1.0,1.0,0.0,,,fb83aa09dc0535ea71216b4367455f62,Aren't these little border jumpers supposed to be in school,General American,dialect-priming,A Twitter User,neither_rel,
33,man,{},liberal,white,1.0,1.0,1.0,,,e3eb3d0f75c00d1cc6354909a131c774,@user your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2,African-American,dialect-priming,A Twitter User,hate_speech_rel,
29,woman,{},cons,white,1.0,1.0,1.0,,,b511a46efdc919238462a218c724479f,@user your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2,African-American,dialect-priming,A Twitter User,hate_speech_rel,
26,woman,{},other,hisp,0.6666666666666666,0.5,0.5,,,49c47ffd19fcccaf9363b5d7ea5a7a5c,@user your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2,African-American,dialect-priming,A Twitter User,hate_speech_rel,
52,woman,{},liberal,white,1.0,1.0,1.0,,,a49689a53ecad9dbcb697e08ed1ddd38,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt.",General American,dialect-priming,A Twitter User,hate_speech_rel,
24,woman,{},other,white,1.0,1.0,0.5,,,8d581e715b2ca964b55dc6ec3a02f7bc,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt.",General American,dialect-priming,A Twitter User,hate_speech_rel,
33,man,{},liberal,white,1.0,1.0,1.0,,,e3eb3d0f75c00d1cc6354909a131c774,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt.",General American,dialect-priming,A Twitter User,hate_speech_rel,
51,man,{},liberal,white,1.0,1.0,1.0,,,f6de54674111855ab2bc7f88387ac0c5,Yo bitch go wild more miles on her pussy then my car do,African-American,dialect-priming,A Twitter User,offensive_language_rel,
38,woman,no.,liberal,white,1.0,1.0,1.0,,,5bac93a224c153e79b3e248b6f3c3fff,Yo bitch go wild more miles on her pussy then my car do,African-American,dialect-priming,A Twitter User,offensive_language_rel,
49,man,{},liberal,white,1.0,1.0,1.0,,,f8b2d562de15f561b6987c57e0e5e6bb,Yo bitch go wild more miles on her pussy then my car do,African-American,dialect-priming,A Twitter User,offensive_language_rel,
49,woman,{},liberal,white,0.3333333333333333,1.0,1.0,,,0cdb5a0108871af97cccc4d8bbef5d60,This song may be for basic bitches but it's such a mood boost,General American,dialect-priming,A Twitter User,offensive_language_rel,
39,man,{},cons,hisp,0.3333333333333333,0.5,0.0,,,f83fa113d69b76b15e8776fe208bd275,This song may be for basic bitches but it's such a mood boost,General American,dialect-priming,A Twitter User,offensive_language_rel,
33,man,{},liberal,white,0.3333333333333333,0.5,0.5,,,e3eb3d0f75c00d1cc6354909a131c774,This song may be for basic bitches but it's such a mood boost,General American,dialect-priming,A Twitter User,offensive_language_rel,
24,woman,{},liberal,white,1.0,1.0,1.0,,,5d0b9c4e534780d4d0774ae14510d086,@user viva Brazil niggah lol,,dialect-priming,A Twitter User,offensive_language_rel,
24,man,{},liberal,white,0.3333333333333333,0.0,0.0,,,25389d5560fdd41b626ca4536172c2e2,@user viva Brazil niggah lol,,dialect-priming,A Twitter User,offensive_language_rel,
40,man,minority,cons,other,0.0,0.0,0.0,,,dc73505099bca8ee5514c3eefdca4916,@user viva Brazil niggah lol,,dialect-priming,A Twitter User,offensive_language_rel,
29,woman,{},cons,white,1.0,1.0,1.0,,,b511a46efdc919238462a218c724479f,&#8220;@user: I'm Dre's a bitch tho&#8221; &#128527;,,dialect-priming,A Twitter User,offensive_language_rel,
24,woman,{},other,white,0.6666666666666666,0.5,0.0,,,8d581e715b2ca964b55dc6ec3a02f7bc,&#8220;@user: I'm Dre's a bitch tho&#8221; &#128527;,,dialect-priming,A Twitter User,offensive_language_rel,
49,man,{},liberal,white,1.0,1.0,1.0,,,f8b2d562de15f561b6987c57e0e5e6bb,&#8220;@user: I'm Dre's a bitch tho&#8221; &#128527;,,dialect-priming,A Twitter User,offensive_language_rel,
33,man,{},liberal,white,1.0,1.0,1.0,,,e3eb3d0f75c00d1cc6354909a131c774,"@user shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",Latino,dialect-priming,A Twitter User,hate_speech_rel,
39,man,,other,white,0.3333333333333333,1.0,0.0,,,ffb759abae9b3e7130b0e6e0f4f9d52d,"@user shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",Latino,dialect-priming,A Twitter User,hate_speech_rel,
27,woman,{},cons,black,1.0,1.0,1.0,,,eef30d1e1740a2b992af8f46249fa742,"@user shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",Latino,dialect-priming,A Twitter User,hate_speech_rel,
27,man,{},liberal,white,1.0,1.0,1.0,,,75144c8dcc4f6deb2a9dd7829b8f0a75,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,African-American,dialect-priming,A Twitter User,hate_speech_rel,
36,man,None,liberal,white,1.0,1.0,1.0,,,0defa4c216a5d8d57c15a3cfa6920776,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,African-American,dialect-priming,A Twitter User,hate_speech_rel,
45,woman,none,liberal,white,1.0,1.0,1.0,,,f9e326989b374895f1f41cde916a115d,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,African-American,dialect-priming,A Twitter User,hate_speech_rel,
27,man,{},liberal,white,0.0,0.0,0.0,,,75144c8dcc4f6deb2a9dd7829b8f0a75,versace bird feeder,,dialect-priming,A Twitter User,neither_rel,
34,man,{},liberal,white,0.0,0.0,0.0,,,af56cc87a1e152017bbe2081974647b7,versace bird feeder,,dialect-priming,A Twitter User,neither_rel,
23,man,{},liberal,white,0.0,0.0,0.0,,,137b009f3b5138cdb82e43fdc5223e9b,versace bird feeder,,dialect-priming,A Twitter User,neither_rel,
35,woman,{},cons,hisp,0.0,0.0,0.0,,,07a54005e8a08549d381f6355c4c9fdd,Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/MywaAFD1yB #tcot #pjnet,,dialect-priming,A Twitter User,neither_rel,
25,woman,{},liberal,hisp,0.0,0.0,0.0,,,41fad5960497b93c5df4d71c11166113,Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/MywaAFD1yB #tcot #pjnet,,dialect-priming,A Twitter User,neither_rel,
35,woman,{},liberal,white,0.0,0.0,0.0,,,b1acdb3d43be4fd4771b77ac4cb7714f,Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/MywaAFD1yB #tcot #pjnet,,dialect-priming,A Twitter User,neither_rel,
29,woman,{},liberal,other,1.0,1.0,0.0,,,d9a9556bd32b91648ab5a961406a8c6d,FUCK ARE YOU TALKIN ABOUT?? RT @user its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230;,Latino,dialect-priming,A Twitter User,offensive_language_rel,
23,woman,{},liberal,hisp,1.0,1.0,1.0,,,633cfd9171e1bfd6682f82735bb1d5d3,FUCK ARE YOU TALKIN ABOUT?? RT @user its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230;,Latino,dialect-priming,A Twitter User,offensive_language_rel,
45,woman,none,liberal,white,1.0,1.0,1.0,,,f9e326989b374895f1f41cde916a115d,FUCK ARE YOU TALKIN ABOUT?? RT @user its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230;,Latino,dialect-priming,A Twitter User,offensive_language_rel,
29,woman,{},liberal,other,0.0,0.0,0.0,,,d9a9556bd32b91648ab5a961406a8c6d,RT @user: As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C &#128081;&#128081;&#128081;,Latino,dialect-priming,A Twitter User,neither_rel,
21,woman,{},other,black,0.0,0.0,0.0,,,ef4b59fc527870d315665a7f24137cfb,RT @user: As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C &#128081;&#128081;&#128081;,Latino,dialect-priming,A Twitter User,neither_rel,
27,man,{},liberal,white,0.0,0.0,0.0,,,75144c8dcc4f6deb2a9dd7829b8f0a75,RT @user: As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C &#128081;&#128081;&#128081;,Latino,dialect-priming,A Twitter User,neither_rel,
{},,{},,,0.0,0.0,0.0,,,4666d1af88a09890788c4a37e65af89b,They come out Charlie Sheen... They come out coupe machine @user,African-American,dialect-priming,A Twitter User,neither_rel,
24,man,{},liberal,white,0.0,0.0,0.0,,,25389d5560fdd41b626ca4536172c2e2,They come out Charlie Sheen... They come out coupe machine @user,African-American,dialect-priming,A Twitter User,neither_rel,
21,woman,{},cons,white,0.3333333333333333,0.5,0.5,,,33419a7e2688e653cb927d16884eca00,Too much shit going on to deal with another bitch nonsense ....,African-American,dialect-priming,A Twitter User,offensive_language_rel,
38,man,{},liberal,white,1.0,1.0,1.0,,,0fef6d8524f7812e298c2fc1334e7ea5,Too much shit going on to deal with another bitch nonsense ....,African-American,dialect-priming,A Twitter User,offensive_language_rel,
32,man,{},liberal,white,1.0,1.0,1.0,,,30ec8f12de9c8a019a1883a76692407c,Too much shit going on to deal with another bitch nonsense ....,African-American,dialect-priming,A Twitter User,offensive_language_rel,
33,man,{},liberal,white,0.0,0.5,0.5,,,e3eb3d0f75c00d1cc6354909a131c774,@user &#128557;&#128557;&#128557;&#128557; about the beanies but steal my description but u aren't salty or fake,Latino,dialect-priming,A Twitter User,neither_rel,
35,woman,female,cons,white,0.0,0.0,0.0,,,0dbe251e3cb7fd0b0323cbdac9647a61,@user &#128557;&#128557;&#128557;&#128557; about the beanies but steal my description but u aren't salty or fake,Latino,dialect-priming,A Twitter User,neither_rel,
40,man,minority,cons,other,0.6666666666666666,0.0,0.5,,,dc73505099bca8ee5514c3eefdca4916,@user &#128557;&#128557;&#128557;&#128557; about the beanies but steal my description but u aren't salty or fake,Latino,dialect-priming,A Twitter User,neither_rel,
58,woman,white american,liberal,white,0.3333333333333333,1.0,0.0,,,fd7f1b9f8aec0c01bf0248c5387b7b60,@user but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there.,General American,dialect-priming,A Twitter User,hate_speech_rel,
38,woman,no.,liberal,white,0.0,0.5,0.5,,,5bac93a224c153e79b3e248b6f3c3fff,@user but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there.,General American,dialect-priming,A Twitter User,hate_speech_rel,
27,woman,{},cons,black,1.0,1.0,1.0,,,eef30d1e1740a2b992af8f46249fa742,@user but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there.,General American,dialect-priming,A Twitter User,hate_speech_rel,
23,man,{},liberal,white,0.0,0.0,0.0,,,137b009f3b5138cdb82e43fdc5223e9b,When did Miley turn ghetto?,Latino,dialect-priming,A Twitter User,neither_rel,
51,woman,{},liberal,white,1.0,1.0,1.0,,,ccd94d30df993cbae421411eb903ab0d,When did Miley turn ghetto?,Latino,dialect-priming,A Twitter User,neither_rel,
33,man,{},liberal,white,0.0,0.0,0.0,,,e3eb3d0f75c00d1cc6354909a131c774,When did Miley turn ghetto?,Latino,dialect-priming,A Twitter User,neither_rel,
34,woman,women,cons,white,0.0,0.0,0.0,,,fb83aa09dc0535ea71216b4367455f62,Good ol' Charlie. #wwc http://t.co/U3kkrlwOqk,African-American,dialect-priming,A Twitter User,neither_rel,
37,man,{},liberal,white,0.0,0.0,0.0,,,c05b996ac09ec2eb2cd7c10b372c7fec,Good ol' Charlie. #wwc http://t.co/U3kkrlwOqk,African-American,dialect-priming,A Twitter User,neither_rel,
28,woman,{},liberal,white,0.3333333333333333,0.0,0.0,,,8944db98fbacdc5a2fa08e7f534ff2c1,Good ol' Charlie. #wwc http://t.co/U3kkrlwOqk,African-American,dialect-priming,A Twitter User,neither_rel,
51,woman,{},liberal,white,0.0,0.0,0.0,,,ccd94d30df993cbae421411eb903ab0d,Just remember when having standards becomes cool again......im gonna call a lot of you out for staying quiet like a bitch all this time.,Latino,dialect-priming,A Twitter User,offensive_language_rel,
19,man,{},other,hisp,0.3333333333333333,0.5,0.0,,,a848f75ea9f3727f5ca394f0b762a5f0,Just remember when having standards becomes cool again......im gonna call a lot of you out for staying quiet like a bitch all this time.,Latino,dialect-priming,A Twitter User,offensive_language_rel,
39,man,,other,white,1.0,1.0,0.0,,,ffb759abae9b3e7130b0e6e0f4f9d52d,Just remember when having standards becomes cool again......im gonna call a lot of you out for staying quiet like a bitch all this time.,Latino,dialect-priming,A Twitter User,offensive_language_rel,
31,man,{},cons,white,0.3333333333333333,0.5,0.0,,,4c356576da96fbd7e9ac1e6313a66719,"""are we bitches?"" - @user",,dialect-priming,A Twitter User,offensive_language_rel,
39,man,{},cons,hisp,0.3333333333333333,0.5,0.0,,,f83fa113d69b76b15e8776fe208bd275,"""are we bitches?"" - @user",,dialect-priming,A Twitter User,offensive_language_rel,
21,woman,{},other,black,0.3333333333333333,0.0,0.0,,,ef4b59fc527870d315665a7f24137cfb,"""are we bitches?"" - @user",,dialect-priming,A Twitter User,offensive_language_rel,
26,man,{},cons,white,1.0,1.0,0.0,,,ad75429cfc2a991294579612d334f8d0,I hate those kids in your class that are always complaining and just being a bitch/douche to the teacher,General American,dialect-priming,A Twitter User,offensive_language_rel,
